operation_id,timestamp,conteneur_id,type_operation,zone,engin,duree_minutes,operateur,urgence,erreur,completed
OP000172,2026-01-02 09:25:36.184315,CONT001811,TRANSFERT_ZONE,AIRE_REGROUPEMENT,GERBEUR_02,11.1,OPE007,False,False,True
OP000173,2026-01-02 17:26:53.313923,CONT000538,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_09,19.2,OPE025,False,False,True
OP000174,2026-01-02 06:00:00.713726,CONT001880,INSPECTION_DOUANE,ZONE_C_DANGEREUX,GERBEUR_03,67.5,OPE019,False,False,True
OP000175,2026-01-02 07:31:53.414697,CONT002098,DECONSOLIDATION,ZONE_A_STOCKAGE,GERBEUR_07,104.2,OPE005,False,False,True
OP000176,2026-01-02 20:19:09.493932,CONT001280,TRANSFERT_ZONE,ZONE_C_DANGEREUX,TRACTEUR_04,23.4,OPE019,False,False,True
OP000177,2026-01-02 10:08:18.005679,CONT000564,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,TRACTEUR_07,56.3,OPE020,False,False,True
OP000178,2026-01-02 12:53:27.996673,CONT003825,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_03,16.2,OPE021,False,False,True
OP000179,2026-01-02 13:09:08.061510,CONT001073,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,TRACTEUR_04,37.9,OPE012,False,False,True
OP000180,2026-01-02 22:00:00.164984,CONT000068,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_09,48.1,OPE014,False,False,True
OP000181,2026-01-02 16:30:53.509691,CONT000981,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_07,23.5,OPE014,False,False,True
OP000182,2026-01-02 14:32:48.675492,CONT002068,INSPECTION_DOUANE,ZONE_B_STOCKAGE,GERBEUR_07,58.9,OPE018,False,False,True
OP000183,2026-01-02 13:28:13.451330,CONT001794,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,PORTIQUE_02,45.8,OPE004,False,False,True
OP000184,2026-01-02 14:00:11.075071,CONT000264,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_02,29.5,OPE024,False,False,True
OP000185,2026-01-02 06:41:28.655663,CONT002015,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_03,15.2,OPE006,False,False,True
OP000186,2026-01-02 09:59:06.924790,CONT004212,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_09,38.3,OPE021,False,False,True
OP000187,2026-01-02 16:39:25.982086,CONT002266,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,TRACTEUR_04,21.6,OPE008,False,False,True
OP000188,2026-01-02 10:40:50.674174,CONT001526,INSPECTION_DOUANE,QUAI_2_ROUTIER,TRACTEUR_02,50.2,OPE025,False,False,True
OP000189,2026-01-02 13:45:23.691452,CONT002990,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,PORTIQUE_04,26.5,OPE008,False,False,True
OP000190,2026-01-02 19:28:47.463595,CONT003634,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_03,23.5,OPE011,False,False,True
OP000191,2026-01-02 19:39:59.477259,CONT001443,REGROUPEMENT,ZONE_B_STOCKAGE,GERBEUR_11,111.3,OPE021,False,False,True
OP000192,2026-01-02 20:02:01.466971,CONT001974,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_03,14.9,OPE008,True,False,True
OP000193,2026-01-02 21:40:17.164784,CONT004859,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_12,24.0,OPE014,False,False,True
OP000194,2026-01-02 13:52:19.372240,CONT004725,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_01,12.5,OPE015,False,True,True
OP000195,2026-01-02 12:07:04.282013,CONT003623,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_09,30.9,OPE015,False,False,True
OP000196,2026-01-02 06:22:54.481683,CONT001131,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,PORTIQUE_02,22.5,OPE021,True,False,True
OP000197,2026-01-02 16:28:13.593983,CONT004288,CHARGEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_07,34.8,OPE004,False,False,True
OP000198,2026-01-02 06:00:00.409237,CONT000768,TRANSFERT_ZONE,ZONE_C_DANGEREUX,TRACTEUR_07,13.6,OPE010,False,False,True
OP000199,2026-01-02 12:45:45.718153,CONT001767,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_05,32.2,OPE020,False,False,True
OP000200,2026-01-02 17:07:32.021385,CONT003906,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_08,14.4,OPE025,False,False,True
OP000201,2026-01-02 11:06:38.067317,CONT003371,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_06,39.2,OPE015,False,True,True
OP000202,2026-01-02 10:31:59.575278,CONT002264,TRANSFERT_ZONE,QUAI_3_FLUVIAL,GERBEUR_04,11.2,OPE024,False,False,True
OP000203,2026-01-02 12:56:16.185988,CONT003166,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_12,10.5,OPE022,False,False,True
OP000204,2026-01-02 12:38:09.249697,CONT004303,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_08,43.4,OPE023,False,False,True
OP000205,2026-01-02 11:55:14.540472,CONT004809,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_03,26.5,OPE017,False,False,True
OP000206,2026-01-02 16:18:44.224883,CONT002309,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_07,8.5,OPE020,False,False,True
OP000207,2026-01-02 06:05:42.438845,CONT001041,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_08,43.0,OPE013,False,False,True
OP000208,2026-01-02 16:10:30.980209,CONT002538,REGROUPEMENT,QUAI_1_FERROVIAIRE,PORTIQUE_03,98.7,OPE008,False,False,True
OP000209,2026-01-02 17:23:53.420465,CONT003556,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,PORTIQUE_04,36.3,OPE018,False,False,True
OP000210,2026-01-02 08:13:48.451254,CONT001323,TRANSFERT_ZONE,ZONE_C_DANGEREUX,PORTIQUE_04,21.3,OPE016,False,False,True
OP000211,2026-01-02 12:35:33.533907,CONT001991,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,TRACTEUR_04,26.6,OPE023,False,False,True
OP000212,2026-01-02 13:09:37.797416,CONT001708,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_07,17.3,OPE022,False,False,True
OP000213,2026-01-02 15:31:42.390529,CONT001803,DECONSOLIDATION,AIRE_DECONSOLIDATION,GERBEUR_05,90.3,OPE007,False,False,True
OP000214,2026-01-02 15:44:59.806093,CONT001928,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_02,21.4,OPE016,False,True,True
OP000215,2026-01-02 14:51:45.298271,CONT001743,INSPECTION_DOUANE,ZONE_A_STOCKAGE,PORTIQUE_01,68.7,OPE006,False,False,True
OP000216,2026-01-02 14:38:21.185017,CONT001320,INSPECTION_DOUANE,QUAI_2_ROUTIER,TRACTEUR_06,44.0,OPE012,True,False,True
OP000217,2026-01-02 20:09:19.333238,CONT002110,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_07,54.1,OPE018,False,False,True
OP000218,2026-01-02 10:34:09.430333,CONT003908,TRANSFERT_ZONE,ZONE_C_DANGEREUX,TRACTEUR_02,13.7,OPE017,False,False,True
OP000219,2026-01-02 15:06:48.964095,CONT000009,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_09,56.1,OPE013,False,False,True
OP000220,2026-01-02 22:00:00.324571,CONT001669,INSPECTION_DOUANE,ZONE_A_STOCKAGE,TRACTEUR_07,73.5,OPE009,False,False,True
OP000221,2026-01-02 09:53:44.515074,CONT004325,REGROUPEMENT,AIRE_DECONSOLIDATION,GERBEUR_06,85.5,OPE020,False,False,True
OP000222,2026-01-02 22:00:00.456563,CONT002685,REGROUPEMENT,AIRE_REGROUPEMENT,TRACTEUR_05,111.6,OPE010,False,False,True
OP000223,2026-01-02 14:28:53.518800,CONT000931,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_04,30.8,OPE018,False,False,True
OP000224,2026-01-02 19:23:42.834279,CONT004630,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,TRACTEUR_04,8.5,OPE006,True,False,True
OP000225,2026-01-02 13:49:09.094462,CONT001418,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,TRACTEUR_07,80.1,OPE018,False,False,True
OP000226,2026-01-02 15:22:22.474586,CONT000070,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_03,16.8,OPE024,False,False,False
OP000227,2026-01-02 12:41:04.632824,CONT000163,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_08,55.3,OPE023,False,False,True
OP000228,2026-01-02 13:58:25.203693,CONT002814,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_05,57.3,OPE008,False,False,True
OP000229,2026-01-02 17:20:37.405017,CONT001459,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_12,55.0,OPE020,False,False,True
OP000230,2026-01-02 12:06:02.399427,CONT004288,INSPECTION_DOUANE,ZONE_C_DANGEREUX,PORTIQUE_04,75.1,OPE021,False,False,True
OP000231,2026-01-02 21:00:20.304436,CONT001510,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_08,24.3,OPE014,False,False,True
OP000232,2026-01-02 17:56:02.556815,CONT002338,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_11,40.6,OPE006,False,False,True
OP000233,2026-01-02 14:10:28.871694,CONT003846,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_05,26.1,OPE018,False,False,True
OP000234,2026-01-02 10:23:22.814528,CONT004253,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,TRACTEUR_05,22.1,OPE017,False,False,True
OP000235,2026-01-02 12:01:45.852973,CONT002387,TRANSFERT_ZONE,ZONE_A_STOCKAGE,TRACTEUR_07,23.4,OPE010,False,False,True
OP000236,2026-01-02 13:25:27.657254,CONT002185,MAINTENANCE,ZONE_C_DANGEREUX,GERBEUR_05,115.3,OPE012,False,False,True
OP000237,2026-01-02 16:04:39.606125,CONT000645,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_04,11.9,OPE009,False,False,True
OP000238,2026-01-02 22:00:00.422510,CONT003585,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_10,27.9,OPE001,False,False,True
OP000239,2026-01-02 12:24:13.456885,CONT003585,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_03,28.2,OPE019,False,False,True
OP000240,2026-01-02 12:49:05.374412,CONT004268,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_02,32.3,OPE015,False,False,True
OP000241,2026-01-02 22:00:00.242213,CONT000782,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,TRACTEUR_07,20.8,OPE014,False,False,True
OP000242,2026-01-02 07:07:37.156796,CONT002800,TRANSFERT_ZONE,AIRE_REGROUPEMENT,GERBEUR_10,12.6,OPE012,False,False,True
OP000243,2026-01-02 12:02:05.990168,CONT001371,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_10,27.4,OPE013,False,False,True
OP000244,2026-01-02 17:36:20.385266,CONT001454,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_05,6.2,OPE024,False,False,True
OP000245,2026-01-02 14:31:19.693026,CONT003302,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,TRACTEUR_03,16.1,OPE001,False,True,True
OP000246,2026-01-02 22:00:00.763187,CONT004877,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_10,37.5,OPE008,False,False,True
OP000247,2026-01-02 14:27:36.624107,CONT004827,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_09,55.1,OPE010,False,False,True
OP000248,2026-01-02 13:54:53.900636,CONT000782,DECONSOLIDATION,ZONE_B_STOCKAGE,GERBEUR_12,145.0,OPE016,False,False,True
OP000249,2026-01-02 15:09:45.568395,CONT001386,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_09,48.3,OPE010,False,False,True
OP000250,2026-01-02 16:05:23.723985,CONT001739,DECONSOLIDATION,QUAI_2_ROUTIER,PORTIQUE_01,109.4,OPE002,False,False,True
OP000251,2026-01-02 06:00:00.644211,CONT000204,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,TRACTEUR_05,29.1,OPE002,False,False,True
OP000252,2026-01-02 16:13:08.315914,CONT003178,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,PORTIQUE_04,34.3,OPE005,False,False,True
OP000253,2026-01-03 14:00:30.332756,CONT000460,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_07,18.5,OPE009,True,False,True
OP000254,2026-01-03 13:55:05.601943,CONT004737,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_05,14.9,OPE019,True,False,True
OP000255,2026-01-03 14:15:09.832309,CONT004830,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_12,47.4,OPE020,False,False,True
OP000256,2026-01-03 14:12:22.077483,CONT002663,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,PORTIQUE_04,38.9,OPE004,False,False,True
OP000257,2026-01-03 09:50:03.849021,CONT003128,TRANSFERT_ZONE,ZONE_C_DANGEREUX,TRACTEUR_06,10.9,OPE013,False,False,True
OP000258,2026-01-03 10:48:35.512721,CONT001825,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_03,20.7,OPE021,False,False,True
OP000259,2026-01-03 14:45:16.596673,CONT004736,REGROUPEMENT,ZONE_B_STOCKAGE,GERBEUR_11,113.5,OPE009,False,False,True
OP000260,2026-01-03 17:37:32.480801,CONT004560,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_07,33.6,OPE022,False,False,True
OP000261,2026-01-03 11:08:19.891601,CONT001652,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_05,47.5,OPE021,False,False,True
OP000262,2026-01-03 14:31:46.533430,CONT004873,TRANSFERT_ZONE,AIRE_REGROUPEMENT,GERBEUR_02,12.3,OPE003,False,False,True
OP000263,2026-01-03 06:11:58.781015,CONT001816,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_04,20.0,OPE007,True,False,True
OP000264,2026-01-03 12:25:13.073209,CONT004921,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,PORTIQUE_04,25.1,OPE014,False,False,True
OP000265,2026-01-03 16:48:54.968750,CONT003605,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_10,13.2,OPE017,False,False,True
OP000266,2026-01-03 08:01:06.933548,CONT002488,TRANSFERT_ZONE,QUAI_3_FLUVIAL,TRACTEUR_05,13.7,OPE021,False,False,True
OP000267,2026-01-03 13:11:14.531754,CONT000843,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,TRACTEUR_05,48.1,OPE013,False,False,True
OP000268,2026-01-03 10:37:59.565060,CONT002701,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_07,32.8,OPE014,False,False,True
OP000269,2026-01-03 18:09:32.623367,CONT000118,TRANSFERT_ZONE,ZONE_B_STOCKAGE,PORTIQUE_03,13.3,OPE007,False,False,True
OP000270,2026-01-03 07:39:44.459511,CONT000100,REGROUPEMENT,ZONE_B_STOCKAGE,PORTIQUE_04,105.7,OPE025,False,False,True
OP000271,2026-01-03 14:46:32.704313,CONT004198,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_03,20.4,OPE010,False,False,True
OP000272,2026-01-03 15:50:24.403535,CONT004544,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_12,28.8,OPE002,False,False,True
OP000273,2026-01-03 18:55:18.565883,CONT004566,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_08,10.6,OPE003,False,False,False
OP000274,2026-01-03 16:06:49.451265,CONT001504,TRANSFERT_ZONE,QUAI_2_ROUTIER,TRACTEUR_03,16.9,OPE005,False,False,True
OP000275,2026-01-03 11:43:55.287422,CONT002646,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_06,54.5,OPE025,False,False,True
OP000276,2026-01-03 21:18:56.057729,CONT002114,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_07,37.9,OPE020,True,False,True
OP000277,2026-01-03 10:13:05.644123,CONT004587,INSPECTION_DOUANE,QUAI_1_FERROVIAIRE,GERBEUR_06,92.2,OPE009,False,False,True
OP000278,2026-01-03 14:19:52.765570,CONT002409,TRANSFERT_ZONE,ZONE_A_STOCKAGE,TRACTEUR_04,13.9,OPE019,False,False,True
OP000279,2026-01-03 14:29:56.998670,CONT000339,INSPECTION_DOUANE,QUAI_2_ROUTIER,PORTIQUE_01,65.2,OPE022,True,True,True
OP000280,2026-01-03 15:07:38.639954,CONT002787,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_03,30.2,OPE015,False,False,True
OP000281,2026-01-03 15:31:09.586865,CONT000932,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_01,29.5,OPE022,False,False,True
OP000282,2026-01-03 16:49:30.420631,CONT002026,REGROUPEMENT,QUAI_2_ROUTIER,TRACTEUR_05,100.1,OPE022,False,False,True
OP000283,2026-01-03 13:29:43.197516,CONT001690,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_07,27.6,OPE025,False,False,True
OP000284,2026-01-03 12:49:45.877718,CONT002822,DECONSOLIDATION,AIRE_DECONSOLIDATION,GERBEUR_11,106.4,OPE010,False,False,True
OP000285,2026-01-03 19:14:09.172200,CONT001488,TRANSFERT_ZONE,ZONE_B_STOCKAGE,TRACTEUR_04,7.4,OPE008,False,False,True
OP000286,2026-01-03 11:34:37.226247,CONT004140,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_03,29.3,OPE022,False,False,True
OP000287,2026-01-03 06:00:00.295176,CONT003490,MAINTENANCE,ZONE_C_DANGEREUX,GERBEUR_10,144.2,OPE023,False,False,True
OP000288,2026-01-03 13:41:38.173650,CONT002645,DECONSOLIDATION,ZONE_A_STOCKAGE,GERBEUR_12,157.8,OPE015,False,False,True
OP000289,2026-01-03 18:39:06.572921,CONT002884,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_11,38.8,OPE023,False,False,True
OP000290,2026-01-03 13:01:32.959837,CONT000557,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,PORTIQUE_03,60.2,OPE006,False,False,True
OP000291,2026-01-03 11:20:24.704693,CONT003492,TRANSFERT_ZONE,QUAI_3_FLUVIAL,TRACTEUR_06,7.3,OPE010,False,False,True
OP000292,2026-01-03 14:51:04.285904,CONT002013,TRANSFERT_ZONE,ZONE_B_STOCKAGE,PORTIQUE_01,12.2,OPE020,False,False,True
OP000293,2026-01-03 18:52:47.854781,CONT001433,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,TRACTEUR_02,52.2,OPE013,False,False,True
OP000294,2026-01-03 16:33:23.862871,CONT002729,TRANSFERT_ZONE,ZONE_C_DANGEREUX,TRACTEUR_03,15.6,OPE013,False,False,True
OP000295,2026-01-03 19:49:47.383647,CONT004475,CHARGEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_07,30.5,OPE006,False,False,True
OP000296,2026-01-03 16:01:35.823713,CONT002515,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,TRACTEUR_05,47.4,OPE012,False,False,True
OP000297,2026-01-03 12:41:39.449006,CONT002307,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,TRACTEUR_07,23.0,OPE025,False,False,True
OP000298,2026-01-03 15:07:55.836099,CONT001705,DECONSOLIDATION,QUAI_1_FERROVIAIRE,TRACTEUR_05,129.2,OPE015,False,False,True
OP000299,2026-01-03 13:40:12.776303,CONT001089,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_11,18.4,OPE005,False,False,True
OP000300,2026-01-03 07:34:15.469078,CONT004167,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_07,15.6,OPE011,False,False,True
OP000301,2026-01-03 14:02:24.133853,CONT000956,INSPECTION_DOUANE,QUAI_2_ROUTIER,GERBEUR_04,94.0,OPE001,False,False,True
OP000302,2026-01-03 10:06:04.390720,CONT000232,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_05,34.0,OPE017,False,False,True
OP000303,2026-01-03 14:47:06.303210,CONT002058,DECONSOLIDATION,QUAI_1_FERROVIAIRE,GERBEUR_06,159.4,OPE017,False,False,True
OP000304,2026-01-03 15:45:01.480471,CONT002823,TRANSFERT_ZONE,QUAI_2_ROUTIER,PORTIQUE_02,23.8,OPE018,False,False,True
OP000305,2026-01-03 13:30:33.569532,CONT001494,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,TRACTEUR_01,36.8,OPE020,False,False,True
OP000306,2026-01-03 14:07:00.017564,CONT002232,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_02,16.7,OPE020,False,False,False
OP000307,2026-01-03 10:13:32.131273,CONT004548,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,TRACTEUR_06,15.6,OPE006,False,False,True
OP000308,2026-01-03 12:59:48.137769,CONT004750,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_11,33.3,OPE013,False,False,True
OP000309,2026-01-03 19:41:25.452473,CONT004488,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,TRACTEUR_07,49.9,OPE013,False,False,False
OP000310,2026-01-03 15:20:22.652132,CONT003407,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_10,22.3,OPE007,False,False,True
OP000311,2026-01-03 10:23:13.527948,CONT001408,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_08,27.8,OPE008,True,False,True
OP000312,2026-01-03 13:59:22.672093,CONT001287,MAINTENANCE,QUAI_1_FERROVIAIRE,GERBEUR_07,198.5,OPE012,False,False,True
OP000313,2026-01-03 07:55:13.241309,CONT003337,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_05,19.6,OPE008,False,False,True
OP000314,2026-01-03 16:18:01.775096,CONT001042,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,TRACTEUR_07,19.1,OPE012,False,False,True
OP000315,2026-01-03 17:38:08.037665,CONT001284,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,TRACTEUR_06,14.9,OPE024,False,False,True
OP000316,2026-01-03 14:04:20.404401,CONT002669,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_04,7.7,OPE009,True,False,True
OP000317,2026-01-03 07:37:23.263708,CONT002691,DECONSOLIDATION,ZONE_C_DANGEREUX,PORTIQUE_01,120.9,OPE013,False,False,True
OP000318,2026-01-03 15:46:08.727026,CONT000107,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_01,17.6,OPE014,False,False,True
OP000319,2026-01-03 16:05:58.516808,CONT003722,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_07,43.3,OPE004,False,False,True
OP000320,2026-01-03 22:00:00.320571,CONT000193,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_06,25.6,OPE007,False,False,True
OP000321,2026-01-03 12:27:30.398150,CONT000099,INSPECTION_DOUANE,AIRE_REGROUPEMENT,TRACTEUR_03,63.3,OPE005,False,False,True
OP000322,2026-01-03 13:16:23.224744,CONT001022,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,PORTIQUE_02,29.4,OPE013,True,False,True
OP000323,2026-01-03 11:38:42.816016,CONT003483,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_12,28.2,OPE025,False,False,True
OP000324,2026-01-03 13:31:03.854957,CONT001905,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_07,12.9,OPE010,False,False,True
OP000325,2026-01-03 10:58:47.742654,CONT000848,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,PORTIQUE_01,64.0,OPE024,False,False,True
OP000326,2026-01-03 20:49:37.568505,CONT001791,INSPECTION_DOUANE,AIRE_REGROUPEMENT,TRACTEUR_02,5.0,OPE008,True,False,True
OP000327,2026-01-03 12:36:24.131680,CONT003848,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,TRACTEUR_03,46.9,OPE011,False,False,True
OP000328,2026-01-03 11:09:05.770305,CONT004659,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,PORTIQUE_02,17.6,OPE007,False,False,True
OP000329,2026-01-03 14:02:33.110515,CONT003668,TRANSFERT_ZONE,ZONE_A_STOCKAGE,TRACTEUR_03,16.8,OPE004,False,False,True
OP000330,2026-01-03 17:26:41.459048,CONT003855,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_08,49.5,OPE016,False,False,True
OP000331,2026-01-03 15:58:12.814000,CONT001078,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,TRACTEUR_03,48.3,OPE019,False,False,True
OP000332,2026-01-03 14:48:17.864392,CONT004133,INSPECTION_DOUANE,QUAI_3_FLUVIAL,GERBEUR_06,58.7,OPE012,False,False,True
OP000333,2026-01-03 16:00:28.606273,CONT000779,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_07,11.3,OPE003,False,False,True
OP000334,2026-01-03 06:00:00.221721,CONT004949,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_10,23.8,OPE003,False,False,True
OP000335,2026-01-03 18:23:12.739372,CONT004628,DECONSOLIDATION,QUAI_2_ROUTIER,PORTIQUE_01,140.6,OPE016,False,False,True
OP000336,2026-01-03 15:18:23.166146,CONT001536,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_07,22.2,OPE002,False,False,True
OP000337,2026-01-03 17:33:01.597246,CONT001827,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_07,18.9,OPE001,False,False,True
OP000338,2026-01-03 12:10:32.134651,CONT002037,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_02,17.2,OPE024,False,False,True
OP000339,2026-01-03 15:28:05.874417,CONT001273,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,PORTIQUE_02,16.4,OPE008,False,False,True
OP000340,2026-01-03 13:20:36.592001,CONT002288,DECONSOLIDATION,AIRE_REGROUPEMENT,PORTIQUE_02,140.4,OPE015,False,False,True
OP000341,2026-01-03 14:48:25.047720,CONT002925,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_11,13.0,OPE001,False,True,True
OP000342,2026-01-03 18:03:41.573382,CONT001047,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_09,8.3,OPE005,False,False,True
OP000343,2026-01-03 11:31:04.352753,CONT002523,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_06,37.5,OPE023,False,False,True
