conteneur_id,taille,type,client_proprietaire,client_locataire,poids_brut_kg,statut_douane
CONT000359,"40""",DRY,CLIENT013,,33388.5040703822,LIBERE
CONT000360,"45""",DRY,CLIENT050,,22232.058791460026,LIBERE
CONT000361,"40""",DRY,CLIENT048,CLIENT020,23104.361295062565,LIBERE
CONT000362,"40""",DRY,CLIENT039,CLIENT031,11389.258919692915,LIBERE
CONT000363,"20""",DRY,CLIENT041,CLIENT007,25170.41734129613,LIBERE
CONT000364,"40""",DRY,CLIENT022,CLIENT008,9690.080306824075,LIBERE
CONT000365,"40""",REEFER,CLIENT001,,6018.793072285634,LIBERE
CONT000366,"40""",TANK,CLIENT007,CLIENT017,26870.28284923786,LIBERE
CONT000367,"40""",REEFER,CLIENT031,,21474.940721207957,LIBERE
CONT000368,"45""",DRY,CLIENT034,,11832.692767026881,LIBERE
CONT000369,"20""",DRY,CLIENT048,,24443.8696932565,LIBERE
CONT000370,"20""",REEFER,CLIENT012,,20480.46179267605,LIBERE
CONT000371,"45""",DRY,CLIENT032,CLIENT009,19538.436176637104,BLOQUE
CONT000372,"45""",DRY,CLIENT024,,23417.95775152599,EN_ATTENTE
CONT000373,"40""",DRY,CLIENT009,,25960.24558245016,LIBERE
CONT000374,"40""",OPENTOP,CLIENT013,CLIENT014,23454.417678987495,LIBERE
CONT000375,"20""",DRY,CLIENT020,,9642.03161847615,LIBERE
CONT000376,"45""",DRY,CLIENT034,CLIENT049,18343.83523221111,LIBERE
CONT000377,"20""",DRY,CLIENT050,,26942.893022654822,EN_ATTENTE
CONT000378,"40""",TANK,CLIENT026,,37464.997587163954,EN_ATTENTE
CONT000379,"20""",FLATRACK,CLIENT002,,12245.488075642696,LIBERE
CONT000380,"40""",OPENTOP,CLIENT042,,11703.331040426572,EN_ATTENTE
CONT000381,"40""",DRY,CLIENT023,CLIENT003,24125.201216522957,LIBERE
CONT000382,"40""",DRY,CLIENT032,,9732.764521521465,BLOQUE
CONT000383,"40""",OPENTOP,CLIENT006,,24874.86520627428,LIBERE
CONT000384,"40""",DRY,CLIENT045,,29088.831496001436,LIBERE
CONT000385,"20""",DRY,CLIENT016,,10171.46339352215,LIBERE
CONT000386,"20""",TANK,CLIENT020,,24065.14348507277,LIBERE
CONT000387,"45""",DRY,CLIENT048,CLIENT012,25322.3720740506,LIBERE
CONT000388,"20""",DRY,CLIENT049,,6073.600300938386,LIBERE
CONT000389,"40""",REEFER,CLIENT041,,23932.78564534896,LIBERE
CONT000390,"45""",DRY,CLIENT048,CLIENT006,32453.630684249758,LIBERE
CONT000391,"45""",DRY,CLIENT009,,21932.9866822953,LIBERE
CONT000392,"20""",DRY,CLIENT031,,11092.590940535614,BLOQUE
CONT000393,"40""",DRY,CLIENT031,,29747.77067720662,LIBERE
CONT000394,"40""",DRY,CLIENT034,,7545.306094650289,EN_ATTENTE
CONT000395,"40""",DRY,CLIENT042,,8489.660921821922,EN_ATTENTE
CONT000396,"40""",OPENTOP,CLIENT046,,15990.0978120999,LIBERE
CONT000397,"40""",DRY,CLIENT045,,22268.777758737586,LIBERE
CONT000398,"20""",DRY,CLIENT007,,13175.41201620764,LIBERE
CONT000399,"45""",OPENTOP,CLIENT031,,24923.45075413502,LIBERE
CONT000400,"40""",DRY,CLIENT012,,27896.457498005442,EN_ATTENTE
CONT000401,"20""",DRY,CLIENT005,,22783.58874404245,LIBERE
CONT000402,"40""",DRY,CLIENT021,,20575.986429865494,LIBERE
CONT000403,"40""",OPENTOP,CLIENT039,,21654.636306700417,LIBERE
CONT000404,"40""",DRY,CLIENT002,,30199.52343698038,EN_ATTENTE
CONT000405,"20""",FLATRACK,CLIENT011,,35786.54106632752,LIBERE
CONT000406,"40""",DRY,CLIENT010,CLIENT003,21971.425384983308,LIBERE
CONT000407,"20""",DRY,CLIENT047,,27299.860714695584,LIBERE
CONT000408,"40""",DRY,CLIENT001,CLIENT001,21611.42315123947,LIBERE
CONT000409,"40""",DRY,CLIENT050,,18264.368552351516,LIBERE
CONT000410,"40""",REEFER,CLIENT021,,20141.929807446744,LIBERE
CONT000411,"20""",DRY,CLIENT007,,30928.520773314984,LIBERE
CONT000412,"20""",DRY,CLIENT021,,14156.8599319952,BLOQUE
CONT000413,"20""",OPENTOP,CLIENT010,,7734.567999774469,LIBERE
CONT000414,"20""",DRY,CLIENT024,,32506.668259777434,LIBERE
CONT000415,"40""",DRY,CLIENT006,,10069.445308859571,BLOQUE
CONT000416,"40""",DRY,CLIENT003,,29639.200640406187,LIBERE
CONT000417,"40""",REEFER,CLIENT050,,23175.236352285574,EN_ATTENTE
CONT000418,"20""",DRY,CLIENT047,,20803.951663304968,LIBERE
CONT000419,"40""",DRY,CLIENT047,CLIENT029,23893.73188207114,EN_ATTENTE
CONT000420,"40""",DRY,CLIENT024,CLIENT004,23615.933500555395,EN_ATTENTE
CONT000421,"40""",OPENTOP,CLIENT017,,24164.391431067943,LIBERE
CONT000422,"40""",OPENTOP,CLIENT049,,26412.8997524415,LIBERE
CONT000423,"40""",REEFER,CLIENT036,CLIENT030,25905.107793518535,BLOQUE
CONT000424,"45""",DRY,CLIENT002,,18515.840260220768,LIBERE
CONT000425,"20""",REEFER,CLIENT039,,10414.14995475073,LIBERE
CONT000426,"40""",REEFER,CLIENT037,CLIENT023,27931.820093775466,LIBERE
CONT000427,"40""",DRY,CLIENT041,,27827.54822815772,LIBERE
CONT000428,"40""",DRY,CLIENT020,CLIENT043,6717.711722532546,LIBERE
CONT000429,"20""",DRY,CLIENT016,,23954.883713569874,EN_ATTENTE
CONT000430,"20""",DRY,CLIENT045,,9448.438637372099,LIBERE
CONT000431,"40""",DRY,CLIENT036,,30983.157433228254,LIBERE
CONT000432,"20""",OPENTOP,CLIENT020,,21951.08547840309,LIBERE
CONT000433,"40""",DRY,CLIENT032,,24395.259256961093,LIBERE
CONT000434,"20""",DRY,CLIENT048,,27097.662219535137,EN_ATTENTE
CONT000435,"45""",DRY,CLIENT024,CLIENT024,33634.81925616703,EN_ATTENTE
CONT000436,"40""",DRY,CLIENT046,,10801.091443156192,LIBERE
CONT000437,"40""",DRY,CLIENT034,,17371.718427149528,LIBERE
CONT000438,"20""",DRY,CLIENT024,,31312.92051713591,LIBERE
CONT000439,"40""",DRY,CLIENT025,,16626.329857703626,LIBERE
CONT000440,"40""",REEFER,CLIENT012,,18018.27866447737,EN_ATTENTE
CONT000441,"20""",OPENTOP,CLIENT050,CLIENT042,20909.005582888465,LIBERE
CONT000442,"20""",OPENTOP,CLIENT032,CLIENT040,24983.12771294524,LIBERE
CONT000443,"40""",DRY,CLIENT024,CLIENT031,8574.932657599486,LIBERE
CONT000444,"40""",DRY,CLIENT046,CLIENT003,24031.702703601408,LIBERE
CONT000445,"40""",REEFER,CLIENT023,,19879.065878353977,LIBERE
CONT000446,"40""",DRY,CLIENT043,CLIENT009,17562.277699002567,LIBERE
CONT000447,"40""",DRY,CLIENT035,CLIENT019,17653.758917803825,LIBERE
CONT000448,"20""",DRY,CLIENT006,CLIENT039,32716.217641360945,LIBERE
CONT000449,"20""",OPENTOP,CLIENT046,,25704.43123455602,LIBERE
CONT000450,"45""",DRY,CLIENT021,CLIENT003,16157.803172185742,LIBERE
CONT000451,"40""",OPENTOP,CLIENT025,,13540.80031970915,LIBERE
CONT000452,"40""",DRY,CLIENT023,,22336.495801690442,LIBERE
CONT000453,"40""",DRY,CLIENT027,,16983.77764364361,LIBERE
CONT000454,"20""",DRY,CLIENT019,,22714.51871706864,LIBERE
CONT000455,"40""",REEFER,CLIENT027,,11699.537770560142,LIBERE
CONT000456,"20""",FLATRACK,CLIENT011,,23981.63124911517,LIBERE
CONT000457,"20""",OPENTOP,CLIENT039,,32463.44284479761,LIBERE
CONT000458,"40""",DRY,CLIENT044,CLIENT050,23644.381994787156,LIBERE
CONT000459,"45""",DRY,CLIENT017,CLIENT050,4727.279219181175,LIBERE
CONT000460,"40""",DRY,CLIENT039,,29420.22698180525,LIBERE
CONT000461,"45""",DRY,CLIENT035,CLIENT034,17187.270715567287,LIBERE
CONT000462,"45""",DRY,CLIENT029,,22354.736613268527,LIBERE
CONT000463,"20""",DRY,CLIENT007,CLIENT031,13399.289947300578,LIBERE
CONT000464,"20""",DRY,CLIENT022,,24821.79258851258,LIBERE
CONT000465,"20""",DRY,CLIENT019,CLIENT042,12601.707591692828,LIBERE
CONT000466,"20""",OPENTOP,CLIENT046,,30743.186747143576,LIBERE
CONT000467,"20""",REEFER,CLIENT026,,9517.229338053841,LIBERE
CONT000468,"40""",DRY,CLIENT041,,25430.719415231873,EN_ATTENTE
CONT000469,"40""",REEFER,CLIENT003,,13185.337822290809,LIBERE
CONT000470,"40""",DRY,CLIENT015,,19951.34647645031,LIBERE
CONT000471,"40""",DRY,CLIENT028,CLIENT041,21770.179104377323,LIBERE
CONT000472,"20""",OPENTOP,CLIENT045,,9602.42398004924,LIBERE
CONT000473,"20""",OPENTOP,CLIENT028,,23540.94365542228,BLOQUE
CONT000474,"40""",DRY,CLIENT022,,17184.045956516715,LIBERE
CONT000475,"40""",FLATRACK,CLIENT001,,24097.60043204687,LIBERE
CONT000476,"40""",OPENTOP,CLIENT005,,40965.5378392243,LIBERE
CONT000477,"40""",TANK,CLIENT040,,25566.35205268882,LIBERE
CONT000478,"40""",DRY,CLIENT043,CLIENT005,7685.1660650479,LIBERE
CONT000479,"40""",DRY,CLIENT048,CLIENT028,25339.277552637017,LIBERE
CONT000480,"40""",OPENTOP,CLIENT044,,29263.8683756111,LIBERE
CONT000481,"40""",FLATRACK,CLIENT048,CLIENT041,23326.123339467296,LIBERE
CONT000482,"40""",REEFER,CLIENT027,,22981.757683790016,LIBERE
CONT000483,"40""",DRY,CLIENT027,,12072.658370018275,BLOQUE
CONT000484,"40""",TANK,CLIENT042,,32061.102777077147,LIBERE
CONT000485,"40""",DRY,CLIENT048,CLIENT011,24064.278674977257,LIBERE
CONT000486,"20""",DRY,CLIENT020,,29928.649978399313,LIBERE
CONT000487,"40""",OPENTOP,CLIENT037,CLIENT043,25971.92150788668,LIBERE
CONT000488,"40""",OPENTOP,CLIENT005,,23234.16853594656,LIBERE
CONT000489,"40""",DRY,CLIENT039,,15951.345202019596,LIBERE
CONT000490,"20""",DRY,CLIENT016,,24409.657365044608,EN_ATTENTE
CONT000491,"20""",DRY,CLIENT027,,29203.100132522766,LIBERE
CONT000492,"20""",DRY,CLIENT038,CLIENT044,27733.667841006896,LIBERE
CONT000493,"40""",REEFER,CLIENT044,,15651.47556247649,LIBERE
CONT000494,"40""",DRY,CLIENT037,,16563.948155767353,BLOQUE
CONT000495,"40""",DRY,CLIENT002,,19104.801044200987,LIBERE
CONT000496,"20""",DRY,CLIENT021,CLIENT050,30938.39694230782,EN_ATTENTE
CONT000497,"20""",OPENTOP,CLIENT041,,29356.48648728622,LIBERE
CONT000498,"40""",DRY,CLIENT009,,7962.060959259754,LIBERE
CONT000499,"20""",DRY,CLIENT042,,27569.539248294575,EN_ATTENTE
CONT000500,"40""",OPENTOP,CLIENT014,,25897.90890969799,LIBERE
CONT000501,"20""",FLATRACK,CLIENT020,,28362.868506013656,LIBERE
CONT000502,"40""",DRY,CLIENT004,,34499.409674476075,EN_ATTENTE
CONT000503,"40""",DRY,CLIENT037,,10394.015442138232,LIBERE
CONT000504,"45""",DRY,CLIENT010,CLIENT019,24547.333588479196,EN_ATTENTE
CONT000505,"20""",FLATRACK,CLIENT030,,28694.052404437516,LIBERE
CONT000506,"45""",REEFER,CLIENT025,,28076.83742006527,LIBERE
CONT000507,"40""",DRY,CLIENT023,,13101.861940204022,LIBERE
CONT000508,"20""",DRY,CLIENT034,,17514.551030385366,LIBERE
CONT000509,"20""",DRY,CLIENT014,CLIENT047,8838.952742560938,LIBERE
CONT000510,"20""",FLATRACK,CLIENT030,,8796.591235262422,EN_ATTENTE
CONT000511,"40""",DRY,CLIENT044,CLIENT044,24477.753907312643,LIBERE
CONT000512,"20""",DRY,CLIENT032,,24155.891384049948,BLOQUE
CONT000513,"40""",DRY,CLIENT035,,9217.940597428278,LIBERE
CONT000514,"45""",REEFER,CLIENT009,,26191.844913673925,EN_ATTENTE
CONT000515,"40""",DRY,CLIENT046,CLIENT009,3890.303121002288,LIBERE
CONT000516,"40""",OPENTOP,CLIENT037,,28389.37659765454,LIBERE
CONT000517,"40""",DRY,CLIENT048,,33061.391289943225,LIBERE
CONT000518,"40""",DRY,CLIENT008,,31574.572267920237,LIBERE
CONT000519,"20""",DRY,CLIENT035,CLIENT015,35854.71358748907,BLOQUE
CONT000520,"40""",REEFER,CLIENT006,,11472.34256270299,LIBERE
CONT000521,"40""",DRY,CLIENT036,,21287.64707150976,LIBERE
CONT000522,"20""",DRY,CLIENT041,CLIENT026,18399.88744389647,LIBERE
CONT000523,"45""",DRY,CLIENT044,,17968.41268164083,LIBERE
CONT000524,"20""",DRY,CLIENT004,CLIENT042,11750.683282113916,LIBERE
CONT000525,"20""",DRY,CLIENT032,,23453.954614750684,EN_ATTENTE
CONT000526,"40""",DRY,CLIENT035,,21239.217972047085,LIBERE
CONT000527,"45""",DRY,CLIENT017,CLIENT042,26065.983141188444,LIBERE
CONT000528,"20""",DRY,CLIENT032,,21240.153341305904,EN_ATTENTE
CONT000529,"40""",REEFER,CLIENT036,CLIENT020,21457.966165447688,LIBERE
CONT000530,"40""",FLATRACK,CLIENT043,CLIENT044,7458.856822161519,LIBERE
CONT000531,"40""",DRY,CLIENT003,,10550.81684494968,LIBERE
CONT000532,"20""",DRY,CLIENT049,,25733.96505992775,LIBERE
CONT000533,"20""",DRY,CLIENT002,,14240.922993353475,LIBERE
CONT000534,"40""",OPENTOP,CLIENT007,,21404.2334037879,LIBERE
CONT000535,"20""",DRY,CLIENT042,,25843.273359833638,LIBERE
CONT000536,"20""",DRY,CLIENT007,,27209.703247847046,LIBERE
CONT000537,"40""",FLATRACK,CLIENT009,CLIENT015,29765.683169566226,LIBERE
CONT000538,"20""",FLATRACK,CLIENT030,,12861.372495605472,LIBERE
CONT000539,"40""",DRY,CLIENT038,,11900.310028066617,LIBERE
CONT000540,"40""",DRY,CLIENT015,,23959.415713637303,LIBERE
CONT000541,"20""",DRY,CLIENT022,,31328.539204323504,LIBERE
CONT000542,"40""",REEFER,CLIENT005,,20669.125758927497,LIBERE
CONT000543,"40""",DRY,CLIENT034,,30002.91159021489,LIBERE
CONT000544,"40""",OPENTOP,CLIENT019,,21646.898954616776,EN_ATTENTE
CONT000545,"45""",DRY,CLIENT012,CLIENT027,28967.443602761065,LIBERE
CONT000546,"40""",REEFER,CLIENT024,,16257.340133809095,LIBERE
CONT000547,"20""",DRY,CLIENT035,,8682.885994542194,EN_ATTENTE
CONT000548,"20""",DRY,CLIENT024,,23925.394848556323,LIBERE
CONT000549,"40""",DRY,CLIENT030,,10313.495920265093,LIBERE
CONT000550,"20""",REEFER,CLIENT001,,11372.334378766416,LIBERE
CONT000551,"20""",DRY,CLIENT044,,24867.971215205365,LIBERE
CONT000552,"20""",DRY,CLIENT037,,26400.805794098032,LIBERE
CONT000553,"40""",TANK,CLIENT016,,10690.842328420295,LIBERE
CONT000554,"20""",DRY,CLIENT016,,24451.950980370846,LIBERE
CONT000555,"40""",DRY,CLIENT048,CLIENT004,13682.758343823716,LIBERE
CONT000556,"45""",DRY,CLIENT021,CLIENT027,23522.5984098542,EN_ATTENTE
CONT000557,"40""",OPENTOP,CLIENT042,,24463.489279978854,LIBERE
CONT000558,"20""",DRY,CLIENT010,CLIENT031,27238.584629051387,LIBERE
CONT000559,"40""",DRY,CLIENT027,CLIENT017,28190.255507203787,LIBERE
CONT000560,"20""",DRY,CLIENT020,,27504.222374722285,LIBERE
CONT000561,"20""",DRY,CLIENT027,CLIENT011,15103.500948121062,LIBERE
CONT000562,"20""",DRY,CLIENT021,CLIENT012,28739.551280587668,LIBERE
CONT000563,"40""",DRY,CLIENT028,,30504.798174992855,LIBERE
CONT000564,"20""",DRY,CLIENT004,,34791.73727110297,LIBERE
CONT000565,"40""",DRY,CLIENT049,,26268.698307472867,LIBERE
CONT000566,"40""",DRY,CLIENT046,,27338.465858827167,LIBERE
CONT000567,"20""",OPENTOP,CLIENT050,,13864.715669568151,EN_ATTENTE
CONT000568,"20""",DRY,CLIENT042,,23151.94831978183,BLOQUE
CONT000569,"40""",OPENTOP,CLIENT009,CLIENT001,16134.837658965593,LIBERE
CONT000570,"20""",OPENTOP,CLIENT016,,15785.764502141974,LIBERE
CONT000571,"40""",DRY,CLIENT001,CLIENT045,30280.28404533026,BLOQUE
CONT000572,"40""",OPENTOP,CLIENT031,,26116.1945706458,LIBERE
CONT000573,"40""",TANK,CLIENT005,,11407.984739078021,EN_ATTENTE
CONT000574,"40""",OPENTOP,CLIENT030,,24243.63358173244,EN_ATTENTE
CONT000575,"20""",OPENTOP,CLIENT017,CLIENT041,27967.78361140431,LIBERE
CONT000576,"45""",DRY,CLIENT048,CLIENT045,10298.0568266786,LIBERE
CONT000577,"40""",REEFER,CLIENT031,,21135.611660881954,LIBERE
CONT000578,"20""",OPENTOP,CLIENT020,,27035.261435622677,LIBERE
CONT000579,"20""",TANK,CLIENT010,,14859.37513612826,LIBERE
CONT000580,"20""",REEFER,CLIENT025,,27565.427100486464,EN_ATTENTE
CONT000581,"40""",DRY,CLIENT021,,29002.04762613841,LIBERE
CONT000582,"40""",OPENTOP,CLIENT044,,28771.45664906787,LIBERE
CONT000583,"20""",DRY,CLIENT008,,24184.66518028118,LIBERE
CONT000584,"20""",DRY,CLIENT044,,21275.486775967755,LIBERE
CONT000585,"40""",FLATRACK,CLIENT015,,15531.926665231073,LIBERE
CONT000586,"40""",OPENTOP,CLIENT044,CLIENT007,26066.468536864693,LIBERE
CONT000587,"20""",DRY,CLIENT043,,7177.320406893077,LIBERE
CONT000588,"20""",OPENTOP,CLIENT045,CLIENT028,9711.825664301357,EN_ATTENTE
CONT000589,"40""",FLATRACK,CLIENT006,,23677.425793446946,LIBERE
CONT000590,"40""",TANK,CLIENT050,,14980.688177966233,LIBERE
CONT000591,"20""",DRY,CLIENT008,,9902.439220895872,LIBERE
CONT000592,"40""",DRY,CLIENT020,,12551.548634261084,LIBERE
CONT000593,"20""",REEFER,CLIENT033,CLIENT035,13429.073308068659,LIBERE
CONT000594,"40""",DRY,CLIENT047,,27527.350795833136,LIBERE
CONT000595,"20""",DRY,CLIENT040,,21526.43434455471,LIBERE
CONT000596,"20""",REEFER,CLIENT008,,22953.58780943448,LIBERE
CONT000597,"20""",DRY,CLIENT002,,23360.526417435412,EN_ATTENTE
CONT000598,"20""",DRY,CLIENT039,,25775.953419294896,LIBERE
CONT000599,"20""",DRY,CLIENT038,,18270.645382633928,EN_ATTENTE
CONT000600,"20""",OPENTOP,CLIENT019,,9542.226420835506,EN_ATTENTE
CONT000601,"40""",FLATRACK,CLIENT047,,13171.394549786668,LIBERE
CONT000602,"40""",DRY,CLIENT024,,24483.89123533752,LIBERE
CONT000603,"40""",REEFER,CLIENT025,,29826.987422955855,BLOQUE
CONT000604,"40""",TANK,CLIENT002,CLIENT023,31180.65360903109,LIBERE
CONT000605,"20""",DRY,CLIENT018,,28078.85574885571,LIBERE
CONT000606,"20""",TANK,CLIENT037,CLIENT016,15611.653311506449,LIBERE
CONT000607,"40""",DRY,CLIENT022,,22247.315752542083,LIBERE
CONT000608,"20""",OPENTOP,CLIENT014,,8337.862722257523,LIBERE
CONT000609,"40""",OPENTOP,CLIENT007,,13866.621432130207,LIBERE
CONT000610,"40""",DRY,CLIENT026,,19305.834411096155,LIBERE
CONT000611,"40""",DRY,CLIENT003,,26882.047630487585,LIBERE
CONT000612,"20""",DRY,CLIENT010,CLIENT047,20489.742228212446,LIBERE
CONT000613,"40""",DRY,CLIENT036,,23356.907621255075,LIBERE
CONT000614,"20""",DRY,CLIENT014,,28015.937155411717,LIBERE
CONT000615,"20""",OPENTOP,CLIENT048,CLIENT012,23857.000423299905,LIBERE
CONT000616,"40""",DRY,CLIENT032,CLIENT028,20028.25312695744,LIBERE
CONT000617,"20""",DRY,CLIENT023,,25112.329464060233,LIBERE
CONT000618,"20""",OPENTOP,CLIENT032,,13641.35734552563,LIBERE
CONT000619,"40""",TANK,CLIENT046,CLIENT001,14018.58370790046,LIBERE
CONT000620,"20""",DRY,CLIENT016,,13775.442401224134,LIBERE
CONT000621,"40""",DRY,CLIENT021,,18804.464621730494,LIBERE
CONT000622,"20""",DRY,CLIENT045,CLIENT049,17662.3736712378,BLOQUE
CONT000623,"40""",DRY,CLIENT009,,25866.708321852042,LIBERE
CONT000624,"40""",DRY,CLIENT041,,12731.859593725501,LIBERE
CONT000625,"20""",DRY,CLIENT029,CLIENT041,11690.235719552858,LIBERE
CONT000626,"40""",DRY,CLIENT036,CLIENT006,16784.055944229163,BLOQUE
CONT000627,"45""",OPENTOP,CLIENT019,,25104.43244147981,BLOQUE
CONT000628,"20""",DRY,CLIENT040,,12692.10271715605,LIBERE
CONT000629,"20""",DRY,CLIENT014,CLIENT011,31408.218975018845,LIBERE
CONT000630,"20""",OPENTOP,CLIENT027,,13673.073182175374,LIBERE
CONT000631,"20""",REEFER,CLIENT008,CLIENT032,20945.71244394831,EN_ATTENTE
CONT000632,"20""",DRY,CLIENT014,,18712.11070542692,EN_ATTENTE
CONT000633,"40""",DRY,CLIENT014,,20824.285491849885,LIBERE
CONT000634,"45""",DRY,CLIENT050,CLIENT034,18268.61616508432,LIBERE
CONT000635,"40""",REEFER,CLIENT030,CLIENT006,24049.804824992527,EN_ATTENTE
CONT000636,"40""",DRY,CLIENT030,CLIENT039,10927.663731568719,LIBERE
CONT000637,"20""",DRY,CLIENT004,,7728.128542649565,LIBERE
CONT000638,"40""",TANK,CLIENT016,,23666.738353827925,LIBERE
CONT000639,"40""",DRY,CLIENT017,CLIENT044,17009.37824058126,LIBERE
CONT000640,"40""",DRY,CLIENT039,,27310.863330409713,LIBERE
CONT000641,"45""",DRY,CLIENT048,,27129.43603096518,LIBERE
CONT000642,"20""",DRY,CLIENT010,CLIENT035,25095.73888707876,LIBERE
CONT000643,"20""",DRY,CLIENT035,,20217.818115909955,LIBERE
CONT000644,"40""",DRY,CLIENT009,,27362.031389401887,LIBERE
CONT000645,"20""",DRY,CLIENT027,,18747.96133015141,LIBERE
CONT000646,"40""",REEFER,CLIENT037,,13813.5459790661,LIBERE
CONT000647,"40""",DRY,CLIENT028,,35498.60894583257,LIBERE
CONT000648,"20""",DRY,CLIENT021,,23764.871496270018,EN_ATTENTE
CONT000649,"45""",DRY,CLIENT041,,10051.880885035722,LIBERE
CONT000650,"40""",FLATRACK,CLIENT024,,31606.52016136506,BLOQUE
CONT000651,"40""",DRY,CLIENT026,,21576.850871199982,LIBERE
CONT000652,"20""",REEFER,CLIENT036,,28953.127995813844,LIBERE
CONT000653,"20""",FLATRACK,CLIENT023,,12042.819203509302,LIBERE
CONT000654,"20""",DRY,CLIENT020,,20230.302903016775,LIBERE
CONT000655,"40""",DRY,CLIENT042,,25529.472265576173,LIBERE
CONT000656,"40""",DRY,CLIENT041,CLIENT003,27922.06490236242,LIBERE
CONT000657,"20""",DRY,CLIENT033,,24054.39804611483,LIBERE
CONT000658,"40""",DRY,CLIENT027,,14764.950335773377,LIBERE
CONT000659,"40""",DRY,CLIENT007,,29434.436950486503,LIBERE
CONT000660,"20""",DRY,CLIENT005,,10737.714618956841,EN_ATTENTE
CONT000661,"40""",DRY,CLIENT020,,27183.69275866755,LIBERE
CONT000662,"40""",OPENTOP,CLIENT009,,13212.884264885093,LIBERE
CONT000663,"20""",OPENTOP,CLIENT021,CLIENT018,16107.062079967416,LIBERE
CONT000664,"20""",DRY,CLIENT025,CLIENT028,26598.259129594888,LIBERE
CONT000665,"20""",DRY,CLIENT020,,21621.45960419194,BLOQUE
CONT000666,"20""",DRY,CLIENT042,CLIENT005,25170.762087440122,LIBERE
CONT000667,"20""",DRY,CLIENT014,,14038.11984886951,LIBERE
CONT000668,"40""",DRY,CLIENT027,,8553.617894524032,LIBERE
CONT000669,"20""",REEFER,CLIENT041,,10606.787213071837,LIBERE
CONT000670,"45""",OPENTOP,CLIENT036,CLIENT050,27310.304466259484,BLOQUE
CONT000671,"40""",DRY,CLIENT035,,17216.698991392735,LIBERE
CONT000672,"40""",REEFER,CLIENT040,CLIENT007,29894.290253908977,LIBERE
CONT000673,"40""",DRY,CLIENT022,,28252.250462680695,LIBERE
CONT000674,"40""",OPENTOP,CLIENT039,,17484.598491200908,LIBERE
CONT000675,"40""",DRY,CLIENT029,,28033.615295680913,EN_ATTENTE
CONT000676,"40""",REEFER,CLIENT009,,11450.410143838837,LIBERE
CONT000677,"45""",REEFER,CLIENT023,,28329.621260272306,LIBERE
CONT000678,"40""",DRY,CLIENT034,,13264.759831843367,LIBERE
CONT000679,"20""",TANK,CLIENT013,,27197.50615310113,LIBERE
CONT000680,"40""",FLATRACK,CLIENT030,,14336.809510536343,LIBERE
CONT000681,"20""",DRY,CLIENT029,,28477.688787828887,LIBERE
CONT000682,"20""",OPENTOP,CLIENT039,CLIENT037,14547.306332229433,LIBERE
CONT000683,"40""",TANK,CLIENT013,,17410.631266595952,LIBERE
CONT000684,"40""",DRY,CLIENT047,,23214.853995966954,BLOQUE
CONT000685,"20""",DRY,CLIENT004,,28494.142101012672,LIBERE
CONT000686,"40""",DRY,CLIENT019,,27104.86472194695,LIBERE
CONT000687,"20""",OPENTOP,CLIENT002,,22605.81271995798,LIBERE
CONT000688,"40""",REEFER,CLIENT013,,20686.121179784397,LIBERE
CONT000689,"20""",DRY,CLIENT005,,15635.831956159202,EN_ATTENTE
CONT000690,"20""",REEFER,CLIENT033,CLIENT045,26306.25265616928,LIBERE
CONT000691,"40""",DRY,CLIENT007,CLIENT030,19853.142459089642,LIBERE
CONT000692,"20""",REEFER,CLIENT030,,18236.648570782327,LIBERE
CONT000693,"20""",OPENTOP,CLIENT003,,10392.595610843107,LIBERE
CONT000694,"20""",DRY,CLIENT007,,6877.92612722116,LIBERE
CONT000695,"45""",DRY,CLIENT015,,30586.994079512304,LIBERE
CONT000696,"40""",OPENTOP,CLIENT008,,32242.49614946463,LIBERE
CONT000697,"20""",DRY,CLIENT034,,26718.93940774943,LIBERE
CONT000698,"40""",DRY,CLIENT024,CLIENT034,11854.042945288647,BLOQUE
CONT000699,"20""",DRY,CLIENT018,,14670.59523337436,LIBERE
CONT000700,"20""",DRY,CLIENT039,CLIENT010,30176.246673618763,LIBERE
CONT000701,"20""",DRY,CLIENT011,,20390.700934373435,LIBERE
CONT000702,"45""",DRY,CLIENT045,,19980.213139592506,LIBERE
CONT000703,"20""",TANK,CLIENT019,,22266.599577063673,LIBERE
CONT000704,"40""",DRY,CLIENT038,,11185.03466902184,LIBERE
CONT000705,"20""",TANK,CLIENT045,,29056.98277245796,LIBERE
CONT000706,"40""",DRY,CLIENT015,,19258.68355623691,LIBERE
